ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,FRANCÉS,8,PORTUGUÉS::5~~FRANCÉS::2~~ITALIANO::1,EDUSP::2~~UEL::2~~UFCG::2~~EDITORA UNIVERSIDADE DE BRASILIA::1~~UNIVERSIDADE FEDERAL DE MINAS GERAIS::1,LENGUAS::2~~Literatura de las lenguas romances::2~~Economía::1~~Historia del mundo antiguo hasta a.C. 499::1~~Lingüística::1
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,INGLÉS,18,PORTUGUÉS::12~~LENGUA NO DETERMINADA::3~~INGLÉS::2~~ESPAÑOL::1,EDUSP::6~~CENTRO UNIVERSITARIO CHRISTUS - UNICHRISTUS::2~~EDUFF - EDITORA DA UNIVERSIDADE FEDERAL FLUMINENSE::2~~UEL::2~~UFSC::2,GEOGRAFÍA E HISTORIA::3~~Derecho::2~~Historia de Brasil::2~~Lectura y uso de otros medios de información para gente joven::2~~Música::2
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,ITALIANO,2,PORTUGUÉS::2,ASSOCIACAO CARUARUENSE DE ENSINO SUPERIOR E TECNICO - ASCES::2,FILOSOFÍA Y PSICOLOGÍA::2
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,LATÍN,2,LENGUA NO DETERMINADA::2,FACULDADE DE LETRAS::2,Literaturas itálicas  Literatura latina::2
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,LENGUAS INDÍGENAS DE AMÉRICA DEL SUR,1,LENGUA NO DETERMINADA::1,UFOPA::1,Plantas::1
2021,TODOS,EDITORIAL UNIVERSITARIA,BRASIL,PORTUGUÉS,5,INGLÉS::3~~ESPAÑOL::1~~LENGUA NO DETERMINADA::1,EDITORA UNIVERSITARIA - EDIPUCRS::2~~UFRN::2~~EDITORA UNIVERSIDADE DE PERNAMBUCO::1,Ciencias médicas  Medicina::2~~Gerencia general::2~~GEOGRAFÍA E HISTORIA::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ALEMÁN,16,ESPAÑOL::13~~MULTILINGÜE::3,EDICIONES UNIVERSIDAD AUSTRAL DE CHILE::3~~UNIVERSIDAD AUTONOMA METROPOLITANA::3~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~COLEGIO DE POSTGRADUADOS::2~~EL COLEGIO MEXIQUENSE::2,Filosofía y teoría de la ciencia::6~~Poesía alemana::3~~Filosofía crítica::2~~Derecho::1~~Filosofía de Alemania y Austria::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,CHINO,8,ESPAÑOL::7~~MULTILINGÜE::1,UNIVERSIDAD AUTONOMA METROPOLITANA::2~~EDICIONES UNIVERSIDAD AUSTRAL DE CHILE::1~~EL COLEGIO DE MEXICO::1~~UNIVERSIDAD DE LOS ANDES::1~~UNIVERSIDAD NACIONAL::1,Literatura china::3~~Arquitectura paisajística::2~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1~~Lingüística::1~~Retórica y colecciones de literatura::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ESPAÑOL,52,INGLÉS::30~~MULTILINGÜE::10~~FRANCÉS::6~~PORTUGUÉS::3~~ITALIANO::2,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::13~~FUNDACION KONRAD ADENAUER::7~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::5~~INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY::3~~UNIVERSIDAD DEL AZUAY::3,Educación. investigación estudios relacionados con las lenguas::6~~Comercio internacional (Comercio exterior)::4~~Educación::3~~Lingüística::3~~Literaturas española y portuguesa::3
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,FRANCÉS,32,ESPAÑOL::28~~MULTILINGÜE::4,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::6~~UNIVERSIDAD VERACRUZANA::6~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::2~~UNIVERSIDAD AUTONOMA METROPOLITANA::2~~UNIVERSIDAD DE ANTIOQUIA::2,Poesía francesa::5~~Biografía Personas en literatura. historia. biografía. genealogía::2~~CIENCIAS SOCIALES::2~~Cartas francesas::2~~Edición::2
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,INGLÉS,142,ESPAÑOL::130~~MULTILINGÜE::12,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::25~~UNIVERSIDAD DEL ROSARIO::13~~UNIVERSIDAD AUTONOMA METROPOLITANA::7~~UNIVERSIDAD DE LOS ANDES::7~~CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS::6,Sociología y antropología::14~~Poesía inglesa::6~~Economía::5~~Investigación::5~~CIENCIAS SOCIALES::4
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ITALIANO,15,ESPAÑOL::13~~MULTILINGÜE::2,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.::4~~EDICIONES UNIVERSIDAD AUSTRAL DE CHILE::3~~EDICIONES UNIVERSITARIAS UNIVERSIDAD POLITECNICA SALESIANA::3~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~EL COLEGIO DE MEXICO::1,Economía::4~~Filosofía crítica::3~~Biografía Personas en literatura. historia. biografía. genealogía::2~~Arquitectura::1~~Artes recreativas y de la actuación::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,LATÍN,5,ESPAÑOL::5,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::3~~UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI::1~~UNIVERSIDAD VERACRUZANA::1,Educación. investigación. temas relacionados con la filosofía::1~~Educación. investigación. temas relacionados con la literatura::1~~FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía::1~~Literatura italiana. rumana. retorromana::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,MULTILINGÜE,14,ESPAÑOL::13~~MULTILINGÜE::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::13~~EL COLEGIO DE JALISCO::1,Educación. investigación. temas relacionados con las Artes::10~~Cinematografía. producción de video. actividades relacionadas::1~~Educación::1~~Educación. investigación. temas relacionados con la literatura::1~~Literaturas de otras lenguas::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,NÁHUATL,4,ESPAÑOL::3~~MULTILINGÜE::1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::2~~UNIVERSIDAD AUTONOMA DE TLAXCALA::1~~UNIVERSIDAD DE GUADALAJARA::1,Historia de Mesoamérica (América Media)  México::1~~Lingüística::1~~Poesía española::1~~Relatos colectivos de acontecimientos::1
2021,TODOS,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,PORTUGUÉS,19,ESPAÑOL::16~~MULTILINGÜE::3,UNIVERSIDAD DE LOS ANDES::6~~UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO::4~~UNIVERSIDAD AUTONOMA DE NUEVO LEON::3~~UNIVERSIDAD BIBLICA LATINOAMERICANA::2~~UNIVERSIDAD DEL CAUCA::2,Literatura portuguesa::3~~Edición::2~~Literaturas española y portuguesa::2~~Problemas y bienestar sociales en general::2~~Sociología y antropología::2
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ALEMÁN,22,PORTUGUÉS::14~~ESPAÑOL::4~~ALEMÁN::2~~LENGUA NO DETERMINADA::2,AETIA EDITORIAL::2~~ALGODAO DOCE::2~~CARAMBAIA::2~~EDIPRO::2~~MINHA BIBLIOTECA CATOLICA::2,Literatura de las lenguas germánicas::6~~Colecciones de textos literarios de más de dos literaturas::4~~Cristianismo Teología cristiana::2~~FILOSOFÍA Y PSICOLOGÍA::2~~RELIGIÓN::2
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,CHINO,4,ITALIANO::2~~INGLÉS::1~~PORTUGUÉS::1,EDIPRO::2~~CAI-CAI::1~~INQUILINOS PRODUCAO CULTURAL E COMERCIO LTDA::1,FILOSOFÍA Y PSICOLOGÍA::2~~Historia general de Asia  Lejano Oriente::1~~Lectura y uso de otros medios de información para gente joven::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ESPAÑOL,43,PORTUGUÉS::26~~LENGUA NO DETERMINADA::8~~INGLÉS::6~~FRANCÉS::1~~IDO::1,"CATAPULTA::11~~NAVEGARE ART & DESIGN MANOSANTA, CAPITANO::6~~SANTOS PUBLICACOES::3~~FABBRICA DE IDEIAS EDITORA::2~~FIGURA EDICOES E PRODUCOES::2",Lectura y uso de otros medios de información para gente joven::19~~Biografía. genealogía. insignias::5~~Ciencias médicas  Medicina::3~~Dibujos animados. caricaturas. tiras caminas::3~~Literaturas española y portuguesa::2
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,FRANCÉS,69,PORTUGUÉS::51~~LENGUA NO DETERMINADA::10~~ESPAÑOL::4~~ITALIANO::2~~GALLEGO::1,EDITORA DO CONHECIMENTO::9~~CARAMBAIA::7~~MAR AZUL::6~~PEN PUBLICACOES EIRELI::4~~VIA LACTEA::4,Dibujos animados. caricaturas. tiras caminas::16~~Parapsicología y ocultismo::11~~Literatura de las lenguas romances::10~~Colecciones de textos literarios de más de dos literaturas::6~~CIENCIAS SOCIALES::4
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,INGLÉS,366,PORTUGUÉS::245~~LENGUA NO DETERMINADA::69~~ESPAÑOL::27~~INGLÉS::17~~ISLANDÉS::2,DEVIR::27~~SHEDD::27~~A MENSAGEM::26~~EDIPRO::18~~LATITUDE::12,Dibujos animados. caricaturas. tiras caminas::28~~Lectura y uso de otros medios de información para gente joven::23~~Colecciones de textos literarios de más de dos literaturas::21~~Cristianismo Teología cristiana::17~~Literatura inglesa e inglesa antigua::14
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ITALIANO,28,PORTUGUÉS::19~~LENGUA NO DETERMINADA::7~~ESPAÑOL::1~~INGLÉS::1,RED DRAGON PUBLISHER::8~~CONFERENCIA NACIONAL DOS BISPOS DO BRASIL - EDICOES CNBB::4~~MINHA BIBLIOTECA CATOLICA::4~~ASSOCIACAO CULTURAL CHRISTUS REGNAT::2~~FUNDACAO ANTONIO MENEGHETTI::2,Dibujos animados. caricaturas. tiras caminas::9~~Cristianismo Teología cristiana::4~~Literatura italiana. rumana. retorromana::3~~RELIGIÓN::2~~Artes recreativas y de la actuación::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,JAPONÉS,10,PORTUGUÉS::5~~LENGUA NO DETERMINADA::3~~ESPAÑOL::1~~INGLÉS::1,DEVIR::6~~TELUCAZU EDICOES::2~~ALFAGUARA::1~~CLASS COMERCIO DE MOVEIS LTDA - ME::1,Dibujos animados. caricaturas. tiras caminas::7~~Literaturas de otras lenguas::2~~RELIGIÓN::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,LATÍN,10,PORTUGUÉS::4~~ESPAÑOL::3~~LENGUA NO DETERMINADA::3,EDIPRO::4~~ASSOCIACAO CULTURAL CHRISTUS REGNAT::3~~MINHA BIBLIOTECA CATOLICA::2~~COR BOOKS::1,Cristianismo Teología cristiana::4~~Ciencia política (Política y gobierno)::2~~FILOSOFÍA Y PSICOLOGÍA::2~~Educación::1~~Historia del mundo antiguo hasta a.C. 499::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,PORTUGUÉS,113,INGLÉS::41~~ESPAÑOL::39~~LENGUA NO DETERMINADA::20~~ALEMÁN::4~~FRANCÉS::3,ASSOCIACAO BRASILEIRA DE PROFISSIONAIS DE EPIDEMIOLOGIA DE CAMPO - PROEPI::11~~ORDEM DO GRAAL NA TERRA::8~~BIBLIOTECA ALTA CULTURA::4~~CRESOL INSTITUTO::4~~DATUM::4,Medicina forense. incidencia de enfermedades. medicina preventiva::14~~Lectura y uso de otros medios de información para gente joven::12~~Educación::7~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::7~~LITERATURA Y RETÓRICA::6
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,RUMANO,1,SUECO::1,CARAMBAIA::1,Literaturas de otras lenguas::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,RUSO,9,PORTUGUÉS::4~~LENGUA NO DETERMINADA::3~~ESPAÑOL::1~~ITALIANO::1,CARAMBAIA::3~~ALFAGUARA::1~~ARS ET VITA::1~~CLUBE DE LITERATURA CLASSICA::1~~EDITORA DO CONHECIMENTO::1,Literaturas de otras lenguas::4~~LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::1~~LITERATURA Y RETÓRICA::1~~Lectura y uso de otros medios de información para gente joven::1~~Parapsicología y ocultismo::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,BRASIL,ÁRABE,4,PORTUGUÉS::3~~INGLÉS::1,CARAMBAIA::3~~CIB::1,Literaturas de otras lenguas::3~~RELIGIÓN::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ALEMÁN,13,ESPAÑOL::13,FUNDACION KONRAD ADENAUER::3~~FUNDACION HEINRICH BOLL E. V.::2~~INSTITUTO PACIFICO S.A.C.::2~~CENTRO JURIDICO INTEGRAL DE CIENCIAS PENALES Y CRIMINOLOGIA::1~~CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA::1,Ciencia política (Política y gobierno)::3~~Novelística alemana::3~~Derecho penal::2~~Ciudadanía y temas relacionados::1~~Derecho::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,CHINO,1,ESPAÑOL::1,TRILOBITES E.I.R.L.::1,Filosofía::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ESPAÑOL,174,INGLÉS::72~~PORTUGUÉS::37~~MULTILINGÜE::36~~FRANCÉS::7~~ÁRABE::4,ORGANIZACION DE LAS NACIONES UNIDAS PARA LA AGRICULTURA Y LA ALIMENTACION FAO::28~~FUNDACION INSTITUTO RUHI::11~~ARQUINE::5~~INSTITUTO CULTURAL PERUANO NORTEAMERICANO::5~~ARTES DE MEXICO Y DEL MUNDO::4,Agricultura::26~~Desarrollo::10~~Literatura infantil::6~~Mujeres::6~~Novelística española::6
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,FRANCÉS,32,ESPAÑOL::25~~MULTILINGÜE::6~~K’ICHE’::1,"ACADEMIA COLOMBIANA DE CIENCIAS EXACTAS, FISICAS Y NATURALES::5~~CASA ALDO MANUZIO::5~~FRATERNIDAD SACERDOTAL SAN PIO X EN MEXICO::3~~SUMINISTROS ASAP S.A::3~~TOTAL BOOK::3",Educación::7~~Novelística francesa::6~~Poesía alemana::5~~FILOSOFÍA Y PSICOLOGÍA::3~~Iglesia Católica Romana::2
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,INGLÉS,312,ESPAÑOL::293~~MULTILINGÜE::14~~INGLÉS::3~~FRANCÉS::1~~RUSO::1,ADVANCED MARKETING::91~~CONFRATERNIDAD LATINOAMERICANA DE IGLESIAS REFORMADAS::22~~FUNDACION ESCUELA NUEVA VOLVAMOS A LA GENTE::22~~LEGADO BAUTISTA CONFESIONAL::22~~FUNDACION UNITED WAY COLOMBIA::8,Educación preescolar::68~~Educación::30~~Experiencia. práctica. vida cristianas::15~~Educación primaria::13~~Literatura infantil::13
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ITALIANO,7,ESPAÑOL::7,"DIDALIBROS::2~~CENTRO JURIDICO INTEGRAL DE CIENCIAS PENALES Y CRIMINOLOGIA::1~~FUNDACION ARTECIA, INC::1~~GLORIA ELGUETA Y CLAUDIA MARCHANT SRL - TIEMPO ROBADO EDITORAS::1~~INVERSIONES LAFONTAINE LTDA. - ULLABOOKS::1",Literatura infantil::3~~Derecho::1~~Misiones y educación religiosa::1~~Mujeres trabajadoras::1~~Narración de cuentos::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,JAPONÉS,7,ESPAÑOL::6~~MULTILINGÜE::1,DROUILLY Y PLAZA SPA - NOCTAMBULA::2~~TANUKI S.A.S::2~~ARTES GRAFICAS PANORAMA::1~~ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::1~~GRUPO HANABI S.A.C.::1,Literatura japonesa::4~~Budismo::1~~Dibujos animados. caricaturas. tiras caminas::1~~Epistemología. causalidad. género humano::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,LATÍN,1,ESPAÑOL::1,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA::1,Crónicas y temas especiales::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,PORTUGUÉS,72,ESPAÑOL::71~~MULTILINGÜE::1,COOPERATIVA DE PORTADORES DE LIBROS CRISTIANOS LTDA::25~~ADVANCED MARKETING::14~~JUGAR PARA CRECER::6~~FUNDACION PLAN::4~~TERRITORIO POETICO::3,RELIGIÓN::28~~Educación preescolar::14~~Literatura infantil::11~~Poesía portuguesa::5~~Narración de cuentos::4
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,QUECHUA,3,QUECHUA::2~~MULTILINGÜE::1,ASOCIACION CIVIL SIN FINES DE LUCRO PURIYNINCHIK::2~~RED DE ORGANIZACIONES DE JOVENES INDIGENAS DE AYACUCHO - NUQANCHIK MARONIJEI NOSHANINKA::1,Literatura infantil::2~~Juegos no caracterizados por la acción::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,RUMANO,3,ESPAÑOL::2~~MULTILINGÜE::1,ARBOL BRICOLAGE S.A.::1~~MAGREB PRODUCCIONES S.A.C.::1~~TERRITORIO POETICO::1,Literatura rumana y retorromana::2~~Poesía española::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,RUSO,2,ESPAÑOL::1~~MULTILINGÜE::1,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA::1~~TERRITORIO POETICO::1,Literaturas eslavas orientales  Literatura rusa::1~~Poesía rusa::1
2021,TODOS,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ÁRABE,4,ESPAÑOL::4,FUNDACION CULTURAL MAKTABA::4,Islamismo. babismo. fe bahai::4
2021,TODOS,ENTIDAD PÚBLICA,BRASIL,INGLÉS,5,LENGUA NO DETERMINADA::2~~PORTUGUÉS::2~~ITALIANO::1,MUSEU DE ARTE MODERNA DO RIO DE JANEIRO::3~~GENIANTIS EDUCACAO::1~~MINISTERIO THEMELIOS::1,LAS ARTES  BELLAS ARTES Y ARTES DECORATIVAS::3~~Cristianismo Teología cristiana::1~~Psicología::1
2021,TODOS,ENTIDAD PÚBLICA,BRASIL,PORTUGUÉS,5,INGLÉS::5,MINISTERIO DA SAUDE::2~~FORUM BRASILEIRO DE SEGURANCA PUBLICA::1~~MINISTERIO THEMELIOS::1~~SENADO FEDERAL::1,CIENCIAS SOCIALES::1~~Cristianismo Teología cristiana::1~~Enfermedades::1~~Literatura portuguesa::1~~Promoción de la salud::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,ALEMÁN,6,ESPAÑOL::5~~MULTILINGÜE::1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::3~~ADMINISTRADORA BOLIVIANA DE CARRETERAS::1~~INSTITUTO ZACATECANO DE CULTURA::1~~SECRETARIA DE EDUCACION PUBLICA::1,Literatura infantil::2~~Poesía alemana::2~~Aritmética::1~~Grupos raciales. étnicos. nacionales::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,COREANO,2,ESPAÑOL::2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::2,Antropología física::1~~Educación primaria::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,ESPAÑOL,85,MULTILINGÜE::51~~INGLÉS::19~~AYMARA::3~~QUECHUA::3~~NGÄBERE::2,SECRETARIA DE RELACIONES EXTERIORES::27~~CORTE DE CONSTITUCIONALIDAD::8~~MINISTERIO DE CULTURA::8~~ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA::4~~INSTITUTO NACIONAL DE ESTUDIOS HISTORICOS DE LAS REVOLUCIONES DE MEXICO::4,Relaciones internacionales::25~~Derecho constitucional y administrativo::5~~Vida intelectual::5~~Derecho::4~~Historia de Mesoamérica (América Media)  México::4
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,FRANCÉS,25,ESPAÑOL::20~~MULTILINGÜE::5,SECRETARIA DE EDUCACION PUBLICA::8~~DIRECCION GENERAL DE MATERIALES EDUCATIVOS::7~~CONSEJO PARA LA CULTURA Y LAS ARTES DE NUEVO LEON::5~~MINISTERIO DE CULTURA::2~~INSTITUTO DISTRITAL DE LAS ARTES::1,Literatura infantil::13~~Poesía alemana::5~~Educación preescolar::2~~Democracias modernas::1~~Ecología::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,INGLÉS,70,ESPAÑOL::69~~MULTILINGÜE::1,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::26~~SECRETARIA DE EDUCACION PUBLICA::23~~INSTITUTO COLOMBIANO DE ANTROPOLOGIA E HISTORIA::3~~INSTITUTO NACIONAL ELECTORAL::3~~HONORABLE CAMARA DE DIPUTADOS::2,Literatura infantil::26~~Educación secundaria::5~~Canales interoceánicos::3~~Narración de cuentos::3~~Educación preescolar::2
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,ITALIANO,10,ESPAÑOL::8~~ITALIANO::2,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::5~~SECRETARIA DE CULTURA DEL ESTADO DE MEXICO::2~~SECRETARIA DE EDUCACION PUBLICA::2~~INSTITUTO DISTRITAL DE LAS ARTES::1,Literatura infantil::3~~Novelística italiana::2~~Poesía italiana::2~~Educación::1~~Educación primaria::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,JAPONÉS,4,ESPAÑOL::4,DIRECCION GENERAL DE MATERIALES EDUCATIVOS::2~~SECRETARIA DE EDUCACION PUBLICA::2,Literatura infantil::3~~Aseo personal y temas relacionados::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,MULTILINGÜE,10,MULTILINGÜE::9~~ESPAÑOL::1,INSTITUTO NACIONAL DE ESTUDIOS HISTORICOS DE LAS REVOLUCIONES DE MEXICO::3~~GOBIERNO DEL ESTADO DE PUEBLA::2~~SECRETARIA DE CULTURA FEDERAL::2~~CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE NAYARIT::1~~INSTITUTO DE LA CULTURA Y LAS ARTES DE QUINTANA ROO::1,Otras lenguas::4~~Educación. investigación estudios relacionados con las lenguas::3~~Biografía Hombres::1~~Literatura infantil::1~~Literaturas de otras lenguas::1
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,NÁHUATL,6,MULTILINGÜE::6,SECRETARIA DE CULTURA FEDERAL::5~~MUSEO ICONOGRAFICO DEL QUIJOTE::1,Literaturas española y portuguesa::6
2021,TODOS,ENTIDAD PÚBLICA,RESTO DE LATAM,PORTUGUÉS,4,ESPAÑOL::4,SECRETARIA DE EDUCACION PUBLICA::3~~DIRECCION GENERAL DE MATERIALES EDUCATIVOS::1,Literatura infantil::3~~Bibliotecas escolares::1
2021,TODOS,OTROS,BRASIL,ESPAÑOL,4,PORTUGUÉS::4,ESTETICA TORTA::2~~RELICARIO::1~~SUR DISTRIBUIDORA DE LIVROS::1,Biografía. genealogía. insignias::2~~Literaturas española y portuguesa::1~~Pintura y pinturas::1
2021,TODOS,OTROS,BRASIL,FRANCÉS,2,LENGUA NO DETERMINADA::1~~PORTUGUÉS::1,GRAFICA E EDITORA CROMOSET::1~~OTIMA EDITORA E DISTRIBUIDORA DE LIVROS::1,Biografía. genealogía. insignias::1~~Lectura y uso de otros medios de información para gente joven::1
2021,TODOS,OTROS,BRASIL,GUARANÍ,1,LENGUA NO DETERMINADA::1,EDUCARE::1,Medicina forense. incidencia de enfermedades. medicina preventiva::1
2021,TODOS,OTROS,BRASIL,INGLÉS,14,PORTUGUÉS::7~~LENGUA NO DETERMINADA::3~~ESPAÑOL::2~~ITALIANO::2,ESTETICA TORTA::7~~ROCQUINHO::5~~GRYPHUS EDITORA::2,Biografía. genealogía. insignias::5~~Colecciones de textos literarios de más de dos literaturas::5~~FILOSOFÍA Y PSICOLOGÍA::2~~Dibujos animados. caricaturas. tiras caminas::1
2021,TODOS,OTROS,BRASIL,ITALIANO,5,INGLÉS::3~~LENGUA NO DETERMINADA::2,ESTETICA TORTA::5,Biografía. genealogía. insignias::5
2021,TODOS,OTROS,BRASIL,JAPONÉS,1,PORTUGUÉS::1,RELIGIAO BUDISTA HONMON BUTSURYU-SHU DO BRASIL::1,
2021,TODOS,OTROS,BRASIL,PORTUGUÉS,20,INGLÉS::13~~LENGUA NO DETERMINADA::7,ESTETICA TORTA::12~~EAGLEMOSS DO BRASIL PUBLICACOES E DISTRIBUICAO LTDA::5~~EDUCARE::1~~PRO NOBIS EDITORA::1~~RELICARIO::1,Biografía. genealogía. insignias::11~~Dibujos animados. caricaturas. tiras caminas::5~~Representaciones públicas::2~~LITERATURA Y RETÓRICA::1~~Medicina forense. incidencia de enfermedades. medicina preventiva::1
2021,TODOS,OTROS,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,DISTRIBUCIONES CIFUENTES::1,Filosofía crítica::1
2021,TODOS,OTROS,RESTO DE LATAM,ESPAÑOL,7,INGLÉS::4~~MULTILINGÜE::2~~PORTUGUÉS::1,CASA EDITORIAL AGENDA PROPIA SAS::2~~TRAMA DISENO S.A.::2~~ENTRAMA CULTURAL SPA::1~~MASTER LITHO S.A::1~~PROVEEDORA GRAFICA DE OAXACA::1,Misticismo::2~~Periodismo::2~~Gerencia ejecutiva::1~~Grupos lingüísticos::1~~Poesía española::1
2021,TODOS,OTROS,RESTO DE LATAM,FRANCÉS,9,ESPAÑOL::9,DISTRIBUCIONES CIFUENTES::2~~BIFURCACIONES LTDA.::1~~CONFIAR COOPERATIVA FINANCIERA::1~~DISTRIBUIDORA EDITORIAL MAS LIBROS::1~~DISTRIBUIDORA MARIN::1,Novelística francesa::3~~Aspectos específicos de la cultura::1~~Cooperativas::1~~Ecología::1~~Literatura de las lenguas romances::1
2021,TODOS,OTROS,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,CENTRO SAN PABLO DE EXPORTACION E IMPORTACION::1,Conceptos de Dios::1
2021,TODOS,OTROS,RESTO DE LATAM,INGLÉS,15,ESPAÑOL::13~~INGLÉS::2,DISTRIBUIDORA MARIN::4~~SEGRAK::4~~DISTRIBUIDORA GRAFICA S.A.::2~~ULTRAS::2~~AMIGO DEL HOGAR::1,Narración de cuentos::3~~Fútbol::2~~Literatura infantil::2~~Matemáticas::2~~Epistemología. causalidad. género humano::1
2021,TODOS,OTROS,RESTO DE LATAM,ITALIANO,1,ESPAÑOL::1,DISTRIBUCIONES CIFUENTES::1,Novelística italiana::1
2021,TODOS,OTROS,RESTO DE LATAM,JAPONÉS,8,ESPAÑOL::8,MANGALINE PERU E.I.R.L::8,Dibujos animados. caricaturas. tiras caminas::8
