PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,TIPO_AGENTE,EDITORIAL,CANTIDAD
Nicaragua,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,HISPAMER,1
Nicaragua,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,JORGE EDUARDO ARELLANO,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,CENTRO NICARAGUENSE DE ESCRITORES,4
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,EDITORIAL UNIVERSITARIA,9
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,FONDO EDITORIAL LIBROS PARA NINOS,5
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,ITSA (AMERRISQUE),6
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,PUBLICIDAD ARELLANO VASQUEZ S. A.,8
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"AGUILAR ARRIOLA, ERASMO JOSE",1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,ALBERTO MARTIN BARRIOS JOHANNING,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"BOITANO COLEMAN, VICTOR",2
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"GADEA BALTODANO, ROBERTO FABIO",2
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,"VEGA MIRANDA, JOSE ALBERTO",3
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,CENTRO NICARAGUENSE DE ESCRITORES,4
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,FONDO EDITORIAL LIBROS PARA NINOS,5
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,HISPAMER,4
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,ITSA (AMERRISQUE),6
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,PUBLICIDAD ARELLANO VASQUEZ S. A.,8
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA,9
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ACADEMIA NICARAGUENSE DE LA LENGUA,5
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION RELIGIOSA TEYOCOYANI,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FORO NICARAGUENSE DE CULTURA,3
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION FESTIVAL INTERNACIONAL DE POESIA DE GRANADA,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION UNO,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO EDITORIAL INSTITUTO NICARAGUENSE DE CULTURA,2
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,OTROS,EDITORIAL LA PRENSA,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,OTROS,EL NUEVO DIARIO,3
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,OTROS,IMPRESIONES ISNAYA,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,OTROS,IMPRESOS LOS ANGELES,1
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,ACADEMIA NICARAGUENSE DE LA LENGUA,5
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,EDITORIAL UNIVERSITARIA,9
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,FONDO EDITORIAL LIBROS PARA NINOS,5
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,ITSA (AMERRISQUE),6
Nicaragua,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,PUBLICIDAD ARELLANO VASQUEZ S. A.,8
Nicaragua,2010,800 - Literatura y retórica,TRADUCIDO,AMBAS,ANAMA EDICIONES CENTROAMERICANAS,1
Nicaragua,2010,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,ANAMA EDICIONES CENTROAMERICANAS,1
Nicaragua,2010,800 - Literatura y retórica,TRADUCIDO,TODOS,ANAMA EDICIONES CENTROAMERICANAS,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,ALDILA EDITOR,2
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,ANAMA EDICIONES CENTROAMERICANAS,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,EDITORIAL UNIVERSITARIA,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,HISPAMER,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,7
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"BOITANO COLEMAN, VICTOR",1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"DIAZ LACAYO, JOSE ADOLFO",2
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,EDDY KUHL ARAUZ,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"ENRIQUEZ-BEITLER, MAGDA",1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,"OROCHENA MELENDEZ, EDGAR ANTONIO",3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,ALDILA EDITOR,2
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,ANAMA EDICIONES CENTROAMERICANAS,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,BIBLIOGRAFIAS TECNICAS S.A.,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES LEA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,HISPAMER,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA UNAN-MANAGUA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,7
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION DE EDUCACION Y COMUNICACION,2
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CAMARA NACIONAL DE TURISMO DE NICARAGUA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION FESTIVAL INTERNACIONAL DE POESIA DE GRANADA,8
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,PRODUCCIONES ARIS,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,PRODUCCIONES DOBLE PLAY,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,ALCALDIA MUNICIPAL DE LEON,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,ASOCIACION DE MUNICIPIOS DEL DEPARTAMENTO DE MASAYA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO EDITORIAL BANCO CENTRAL DE NICARAGUA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO EDITORIAL INSTITUTO NICARAGUENSE DE CULTURA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,OTROS,EDITORIAL LA PRENSA,2
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,OTROS,IMPRENTA ARQUIDIOCESANA DE MANAGUA,1
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,EDITORIAL UNIVERSITARIA,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,FUNDACION FESTIVAL INTERNACIONAL DE POESIA DE GRANADA,8
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,HISPAMER,3
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,7
Nicaragua,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,"OROCHENA MELENDEZ, EDGAR ANTONIO",3
Nicaragua,2010,900 - Geografía e historia,TRADUCIDO,AMBAS,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,1
Nicaragua,2010,900 - Geografía e historia,TRADUCIDO,EDITORIAL UNIVERSITARIA,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,1
Nicaragua,2010,900 - Geografía e historia,TRADUCIDO,TODOS,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,AMBAS,EDICIONES SEGUIMOS,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,AMBAS,ITSA (AMERRISQUE),1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,AMBAS,PUBLICIDAD ARELLANO VASQUEZ S. A.,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,AUTOR-EDITOR,AURORA SUAREZ BONILLA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES SEGUIMOS,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,ITSA (AMERRISQUE),1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,PUBLICIDAD ARELLANO VASQUEZ S. A.,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ACADEMIA NICARAGUENSE DE LA LENGUA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,AGENCIA ESPANOLA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,FUNDACION HUGO PALMA IBARRA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,TODOS,ACADEMIA NICARAGUENSE DE LA LENGUA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,TODOS,AGENCIA ESPANOLA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,TODOS,AURORA SUAREZ BONILLA,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,TODOS,EDICIONES SEGUIMOS,1
Nicaragua,2011,000 - Generalidades,NO TRADUCIDO,TODOS,FUNDACION HUGO PALMA IBARRA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AMBAS,CENTRO NICARAGUENSE DE ESCRITORES,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AMBAS,"EDICIONES GRAPHIC PRINT, S.A",2
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AMBAS,EDITORIAL JURIDICA S.A,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AMBAS,EDITORIAL UNIVERSITARIA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AMBAS,PUBLICIDAD ARELLANO VASQUEZ S. A.,2
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,"CHAMORRO ARGENAL, ALONSO",1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,"PAREDES, MELVIN JAVIER",1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,"ROURKE, ERNESTO",1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,"VALLE, BRUNO MARTIN",1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,CENTRO NICARAGUENSE DE ESCRITORES,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,"EDICIONES GRAPHIC PRINT, S.A",2
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL JURIDICA S.A,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,HISPAMER,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,PUBLICIDAD ARELLANO VASQUEZ S. A.,2
Nicaragua,2011,200 - Religión,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,ENTIDAD PÚBLICA,ASOCIACION DE MUNICIPIOS DEL DEPARTAMENTO DE MASAYA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,OTROS,IMPRENTA ARQUIDIOCESANA DE MANAGUA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,TODOS,ASOCIACION DE MUNICIPIOS DEL DEPARTAMENTO DE MASAYA,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,TODOS,CENTRO NICARAGUENSE DE ESCRITORES,1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,TODOS,"CHAMORRO ARGENAL, ALONSO",1
Nicaragua,2011,200 - Religión,NO TRADUCIDO,TODOS,"EDICIONES GRAPHIC PRINT, S.A",2
Nicaragua,2011,200 - Religión,NO TRADUCIDO,TODOS,PUBLICIDAD ARELLANO VASQUEZ S. A.,2
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,EDITORIAL UNIVERSITARIA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,HISPAMER,9
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,INSTITUTO DE ESTUDIOS E INVESTIGACION JURIDICA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,UNIVERSIDAD CENTROAMERICANA. FACULTAD DE CIENCIAS JURIDICAS,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,"ANDINO, RICARDO JAVIER",2
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,CARLOS MIDENCE,1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,"CHAMORRO ARGENAL, ALONSO",1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,"GALLO SANDOVAL, LESTER VIDAL",1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,PLAN INTERNATIONAL,9
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,BIBLIOGRAFIAS TECNICAS S.A.,2
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,"EDICIONES EDUCATIVAS, DISENO E IMPRESIONES, S.A.",3
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL JURIDICA S.A,3
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,HISPAMER,9
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,"SUSAETA EDICIONES NICARAGUA, S.A",3
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,INSTITUTO DE ESTUDIOS E INVESTIGACION JURIDICA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,INSTITUTO DE HISTORIA DE NICARAGUA Y CENTROAMERICA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD CENTROAMERICANA. FACULTAD DE CIENCIAS JURIDICAS,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD DE LA REGION AUTONOMA DE LA COSTA CARIBE DE NICARAGUA,3
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION DE EDUCACION Y COMUNICACION,7
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,INSTITUTO DE ESTUDIOS ESTRATEGICOS Y POLITICAS PUBLICAS,12
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,PROYECTO ENTERATE,17
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,PUNTOS DE ENCUENTRO,6
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,SAVE THE CHILDREN EN NICARAGUA,13
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,CONSEJO NICARAGUENSE DE CERTIFICACION FORESTAL VOLUNTARIA,4
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO EDITORIAL INSTITUTO NICARAGUENSE DE CULTURA,1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,INSTITUTO NACIONAL FORESTAL,1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,MINISTERIO AGROPECUARIO Y FORESTAL,1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,POLICIA NACIONAL,2
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,OTROS,EDITORIAL LA PRENSA,1
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,OTROS,"IMPRESIONES A COLORES, S.A.",38
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,TODOS,HISPAMER,9
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,TODOS,"IMPRESIONES A COLORES, S.A.",38
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,TODOS,INSTITUTO DE ESTUDIOS ESTRATEGICOS Y POLITICAS PUBLICAS,12
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,TODOS,PROYECTO ENTERATE,17
Nicaragua,2011,300 - Ciencias sociales,NO TRADUCIDO,TODOS,SAVE THE CHILDREN EN NICARAGUA,13
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,AMBAS,EDITORIAL UNIVERSITARIA,1
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,"TELLEZ, ROLANDO ERNESTO",2
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA,1
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,ENTIDAD PÚBLICA,FONDO EDITORIAL INSTITUTO NICARAGUENSE DE CULTURA,1
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,TODOS,EDITORIAL UNIVERSITARIA,1
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,TODOS,FONDO EDITORIAL INSTITUTO NICARAGUENSE DE CULTURA,1
Nicaragua,2011,400 - Lenguas,NO TRADUCIDO,TODOS,"TELLEZ, ROLANDO ERNESTO",2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,DISTRIBUIDORA CULTURAL,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,EDICIONES A.N.,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,EDICIONES Y PUBLICACIONES SAN JERONIMO,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,"EDITORA DE ARTE, S.A.",1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,EDITORIAL AMPE,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,"OETLIKER, ANDREAS",1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,"ZUNIGA GONZALEZ, CARLOS ALBERTO",1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,DISTRIBUIDORA CULTURAL,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES A.N.,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES Y PUBLICACIONES SAN JERONIMO,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,"EDITORA DE ARTE, S.A.",1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL AMPE,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,BUFETE POPULAR,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CENTRO DE ESTUDIOS INTERNACIONALES,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,EMBAJADA REAL DE DINAMARCA,4
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,"ESTUDIOS CORPORATIVOS, S.A. VOS TV CANAL 14",1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,ASOCIACION DE MUNICIPIOS INTEGRADOS POR LA CUENCA Y TERRITORIOS DE LA LAGUNA DE APOYO,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,ASOCIACION DE MUNICIPIOS INTEGRADOS POR LA CUENCA Y TERRITORIOS DE LA LAGUNA DE APOYO,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,BUFETE POPULAR,1
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,DISTRIBUIDORA CULTURAL,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,EDICIONES Y PUBLICACIONES SAN JERONIMO,2
Nicaragua,2011,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,EMBAJADA REAL DE DINAMARCA,4
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,BIBLIOGRAFIAS TECNICAS S.A.,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,EDICIONES LEA,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,EDITORIAL ENLACE,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,PUBLICIDAD ARELLANO VASQUEZ S. A.,4
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,UNIVERSIDAD NACIONAL AGRARIA,2
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,ACCION MEDICA CRISTIANA,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,"MARADIAGA COREA, MARCO ANTONIO",1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,BIBLIOGRAFIAS TECNICAS S.A.,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,EDICIONES LEA,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,EDITORIAL ENLACE,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,PUBLICIDAD ARELLANO VASQUEZ S. A.,4
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,EDITORIAL UNIVERSITARIA UNAN-MANAGUA,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,UNIVERSIDAD NACIONAL AGRARIA,2
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,ASOCIACION DE EDUCACION Y COMUNICACION,31
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CAJA RURAL NACIONAL,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,CHRISTIAN CHILDREN'S FUND OF CANADA / FONDO CRISTIANO CANADIENSE PARA LA NINEZ,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,DEUTSCHE GESELLSCHAFT FUR INTERNATIONALE ZUSAMMENARBEIT,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,"ESTUDIOS CORPORATIVOS, S.A. VOS TV CANAL 14",1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,ACCION MEDICA CRISTIANA,1
Nicaragua,2011,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,ASOCIACION DE EDUCACION Y COMUNICACION,31
